I
1000 Generated by WorldEditor

1     15 0 0 RJGG CHUBU CENTRAIR INTL
100 67.06 1 0 0.25 1 2 0 18  34.87385266  136.80168702    0   60 2 1 1 1 36  34.84297534  136.80913099    0   60 2 1 1 1
102 H6  34.87623797  136.80679564 259.55 10.00 10.00 1 0 1 0.00 1
110 1 0.00 120.0000 New Taxiway 12
111  34.87396531  136.80479340
111  34.87390007  136.80480914
111  34.87386881  136.80487955
113  34.87397347  136.80487541
110 1 0.00 120.0000 New Taxiway 10
111  34.87390916  136.80443719
111  34.87380475  136.80446656
111  34.87382143  136.80453057
111  34.87386653  136.80456295
113  34.87392213  136.80453810
110 1 0.00 120.0000 New Taxiway 9
111  34.87379782  136.80454350 102
112  34.87386467  136.80459759  34.87387641  136.80467064
113  34.87385355  136.80452003
110 1 0.00 120.0000 New Taxiway 8
111  34.87360118  136.80461533
111  34.87359081  136.80461769
111  34.87358998  136.80462955
113  34.87359898  136.80462407
110 1 0.00 120.0000 New Taxiway 7
111  34.87363275  136.80449190
111  34.87351753  136.80451611
111  34.87354932  136.80467914
113  34.87361156  136.80459843
110 1 0.00 120.0000 New Taxiway 6
111  34.87360909  136.80466120 102
112  34.87365504  136.80457625  34.87371293  136.80456192
113  34.87357965  136.80457180
110 1 0.00 120.0000 New Taxiway 5
111  34.87371433  136.80334808 102
112  34.87338561  136.80359239  34.87312645  136.80293994
111  34.87346607  136.80407515
113  34.87381860  136.80398062
110 1 0.00 120.0000 New Taxiway 4
111  34.87321870  136.80263414
112  34.87326109  136.80283255  34.87323328  136.80265983
113  34.87337364  136.80259217
110 1 0.00 120.0000 New Taxiway 3
111  34.87465497  136.80587831
112  34.87497600  136.80579309  34.87474159  136.80584959
113  34.87460778  136.80558291
110 1 0.00 120.0000 New Taxiway 2
111  34.86284501  136.80586503
112  34.86262279  136.80650693  34.86200576  136.80673567
113  34.86378121  136.80623649
110 1 0.25 168.8100 xxx
111  34.87406798  136.80391778
111  34.84342745  136.81130469
111  34.84347802  136.81161622
113  34.87411855  136.80422931
110 1 0.25 168.8100 xxx
111  34.87422004  136.80497474
111  34.84408539  136.81223973
111  34.84413596  136.81255126
113  34.87427061  136.80528627
110 1 0.25 168.8100 xxx
111  34.87542255  136.80568538
111  34.86344295  136.80857384
111  34.86373945  136.81040062
113  34.87571904  136.80751216
110 1 0.25 78.8100 xxx
111  34.87275669  136.80225880
111  34.87347531  136.80668657
111  34.87377131  136.80661520
113  34.87305269  136.80218743
110 1 0.25 78.8100 xxx
111  34.87361969  136.80207578
111  34.87433831  136.80650359
111  34.87463431  136.80643222
113  34.87391569  136.80200441
110 1 0.25 198.2900 xxx
111  34.86483948  136.80615896
111  34.86132089  136.80474176
111  34.86123052  136.80507504
113  34.86474911  136.80649224
110 1 0.25 78.8100 xxx
111  34.86434848  136.80657300
111  34.86465190  136.80844231
111  34.86505552  136.80834500
113  34.86475210  136.80647569
110 1 0.25 78.8100 xxx
111  34.86130631  136.80727913
111  34.86143406  136.80806618
111  34.86183769  136.80796887
113  34.86170994  136.80718182
110 1 0.25 78.8100 xxx
111  34.86010864  136.80759933
111  34.86023373  136.80836997
111  34.86063736  136.80827267
113  34.86051227  136.80750203
110 1 0.25 78.8100 xxx
111  34.85538531  136.80871916
111  34.85551306  136.80950615
111  34.85591669  136.80940884
113  34.85578894  136.80862185
110 1 0.25 319.6700 xxx
111  34.85282379  136.80933346
111  34.85565086  136.80640861
111  34.85548221  136.80616654
113  34.85265514  136.80909139
110 1 0.25 78.8100 xxx
111  34.85274004  136.80935953
111  34.85286833  136.81014977
111  34.85327196  136.81005247
113  34.85314367  136.80926223
110 1 0.25 78.8100 xxx
111  34.84299360  136.80956838 102
111  34.84341767  136.81209522
111  34.84367220  136.81203596
113  34.84324923  136.80950677
110 1 0.25 78.8100 xxx
111  34.84387001  136.80921380
111  34.84437145  136.81230231
111  34.84465399  136.81223420
113  34.84415255  136.80914569
110 1 0.25 78.8100 xxx
111  34.84902215  136.80799880
111  34.84951986  136.81106455
111  34.84981585  136.81099320
113  34.84931814  136.80792745
110 1 0.25 139.2000 xxx
111  34.85197826  136.80702038
111  34.84946148  136.80966723
111  34.84963174  136.80990762
113  34.85214852  136.80726077
110 1 0.25 168.8100 xxx
111  34.87431355  136.80113292
111  34.84237605  136.80883248
111  34.84251445  136.80968508
113  34.87445195  136.80198552
110 1 0.25 78.8100 xxx
111  34.87022224  136.80292633
111  34.87030741  136.80345109
111  34.87049576  136.80340567
113  34.87041059  136.80288092
110 1 0.25 78.8100 xxx
111  34.84630924  136.80740940
111  34.84639441  136.80793400
111  34.84658276  136.80788860
113  34.84649759  136.80736400
110 1 0.25 168.8100 xxx
111  34.87281434  136.80514306
111  34.84405878  136.81207577
111  34.84416258  136.81271523 102
113  34.87297328  136.80576722
110 1 0.00 120.0000 New Taxiway 36
112  34.84500462  136.81118383  34.84499685  136.81118856
111  34.84458094  136.81126908
111  34.84463147  136.81153430
113  34.84501658  136.81141514
110 1 0.00 120.0000 New Taxiway 35
111  34.84418836  136.81138274
111  34.84355089  136.81154850
111  34.84360920  136.81187529
113  34.84421557  136.81160060
110 1 0.00 120.0000 New Taxiway 34
111  34.84410673  136.81102754
111  34.84346149  136.81116488
111  34.84354312  136.81142063
113  34.84414949  136.81119803
110 1 0.00 120.0000 New Taxiway 33
111  34.84470921  136.81082389
111  34.84448377  136.81084757
111  34.84454207  136.81112699
113  34.84485303  136.81100386
110 1 0.25 168.8100 xxx
111  34.87255508  136.80411159 102
111  34.84470374  136.81082661
111  34.84501658  136.81141514
113  34.87275214  136.80472796
110 1 0.25 78.8100 xxx
111  34.87351206  136.80210173
111  34.87423068  136.80652955
111  34.87474194  136.80640627
113  34.87402332  136.80197845
110 1 0.25 78.8100 xxx
111  34.86783868  136.80568748
111  34.86815337  136.80780939
111  34.86866463  136.80768612
113  34.86834994  136.80556421
110 1 0.25 78.8100 xxx
111  34.87265392  136.80227165
111  34.87337627  136.80672238
111  34.87387408  136.80660235
113  34.87315173  136.80215162
110 1 0.25 78.8100 xxx
111  34.84892124  136.80802312
111  34.84941895  136.81108888
111  34.84991676  136.81096888
113  34.84941905  136.80790313
110 1 0.25 78.8100 xxx
111  34.84376238  136.80923974
111  34.84426382  136.81232825
111  34.84476162  136.81220826
113  34.84426018  136.80911975
110 1 0.25 168.8100 xxx
111  34.86335501  136.80798451
111  34.85037981  136.81111254
111  34.85080299  136.81371949
113  34.86377819  136.81059146
110 1 0.25 78.8100 xxx
111  34.86428232  136.80672527
111  34.86454315  136.80833222
111  34.86512168  136.80819273
113  34.86486085  136.80658578
110 1 0.25 139.2400 xxx
111  34.85207731  136.80670982
111  34.84948022  136.80943767
111  34.84981869  136.80991618
113  34.85241578  136.80718833
110 1 0.00 120.0000 New Taxiway 1
111  34.85567731  136.80646610
111  34.85500874  136.80659399
111  34.85474443  136.80669347
111  34.85446457  136.80702504
111  34.85479821  136.80750016
113  34.85551736  136.80674516
110 1 0.00 120.0000 New Taxiway 3
111  34.85266016  136.80888370
111  34.85263392  136.80891850
113  34.85267462  136.80890819
110 1 0.25 319.6700 xxx
111  34.85290127  136.80944919
111  34.85479821  136.80750016
111  34.85446457  136.80702504 102
113  34.85266016  136.80888370
110 1 0.25 198.2900 xxx
111  34.86485132  136.80602430
111  34.86108791  136.80450849
111  34.86092868  136.80509570
113  34.86469209  136.80661151
110 1 0.25 78.8100 xxx
111  34.85530296  136.80890086
111  34.85538015  136.80937634
111  34.85599904  136.80922714
113  34.85592185  136.80875166
110 1 0.25 78.8100 xxx
111  34.86002903  136.80775484
111  34.86011154  136.80826313
111  34.86071697  136.80811717
113  34.86063446  136.80760887
110 1 0.25 78.8100 xxx
111  34.86123749  136.80741499
111  34.86132798  136.80797248
111  34.86190651  136.80783301
113  34.86181602  136.80727551
110 1 0.25 78.8100 xxx
111  34.85263911  136.80955593
111  34.85271364  136.81001499
111  34.85337289  136.80985607
113  34.85329837  136.80939701
110 1 0.25 168.8100 xxx
111  34.86431243  136.81019573
111  34.85268803  136.81299817
111  34.85306757  136.81533627
113  34.86469197  136.81253383
110 1 0.25 78.8100 xxx
111  34.84992262  136.81386186
111  34.85024201  136.81582923
111  34.85306738  136.81514814
113  34.85274799  136.81318077
110 1 0.25 168.8100 xxx
111  34.85080773  136.81357854
111  34.84870888  136.81408448
111  34.84888827  136.81518947
113  34.85098712  136.81468352
110 1 0.25 168.8100 xxx
111  34.87709317  136.80529234
111  34.87542486  136.80569463
111  34.87558083  136.80665566
113  34.87724914  136.80625337
110 1 0.25 168.8100 xxx
111  34.87648585  136.80641654
111  34.87557096  136.80663715
111  34.87571415  136.80751946
113  34.87662904  136.80729885
110 1 0.25 163.1200 xxx
111  34.87350035  136.80208448
111  34.87311451  136.80222721
111  34.87321965  136.80264952
113  34.87360549  136.80250679
110 1 0.00 120.0000 New Taxiway 14
111  34.87363936  136.80490995
112  34.87369550  136.80488912  34.87365435  136.80489932 102
113  34.87363971  136.80484279
110 1 0.00 120.0000 New Taxiway 11
111  34.87389515  136.80478291 102
112  34.87385794  136.80484890  34.87381444  136.80485884
113  34.87391027  136.80484807
110 1 0.25 168.8100 xxx
111  34.87381931  136.80447025
111  34.87360404  136.80452216
111  34.87361469  136.80458775
113  34.87382996  136.80453585
110 1 0.25 78.8100 xxx
111  34.87385780  136.80455529
111  34.87390038  136.80481768
111  34.87395420  136.80480471
113  34.87391162  136.80454232
110 1 0.25 168.8100 xxx
111  34.87388631  136.80484225
111  34.87367104  136.80489416
111  34.87368169  136.80495975
113  34.87389696  136.80490785
110 1 0.25 78.8100 xxx
111  34.87354980  136.80463530
111  34.87359238  136.80489768
111  34.87364620  136.80488471
113  34.87360362  136.80462232
110 1 0.25 169.1200 xxx
111  34.84987244  136.81032162
111  34.84920978  136.81047676
111  34.84924756  136.81071638
113  34.84991022  136.81056124
110 1 0.00 120.0000 New Taxiway 27
111  34.86767676  136.80704128 102
112  34.86774489  136.80753605  34.86727081  136.80788551
111  34.86817639  136.80748415
113  34.86806851  136.80686137
110 1 0.00 120.0000 New Taxiway 23
111  34.86749260  136.80599802 102
112  34.86756357  136.80641667  34.86699580  136.80665887
111  34.86796668  136.80634401
113  34.86789571  136.80589076
110 1 0.25 168.8100 xxx
111  34.87356378  136.80799182
111  34.86430731  136.81022367
111  34.86438822  136.81072218
113  34.87364469  136.80849033
130 Airport Boundary
111  34.87002100  136.80070938
111  34.84612992  136.80658304
111  34.84382343  136.80654110
111  34.84213660  136.80654110
111  34.84086286  136.80696047
111  34.84003666  136.80717016
111  34.83952028  136.80788309
111  34.83934816  136.80851215
111  34.84020879  136.81413176
111  34.84678400  136.81278976
111  34.84888393  136.82440676
111  34.85094070  136.82428071
111  34.85391001  136.82415512
111  34.85673288  136.82386154
111  34.85928034  136.82348409
111  34.85831644  136.81975144
111  34.86117373  136.81912234
111  34.86182781  136.82264532
111  34.86317039  136.82214238
111  34.86544245  136.82100983
111  34.86774894  136.81954171
111  34.86930913  136.81800318
111  34.87105376  136.81610202
111  34.87291272  136.81421429
111  34.87455516  136.81169526
111  34.87586496  136.80945078
111  34.87696157  136.80750741
111  34.87772504  136.80534954
111  34.87766339  136.80301303
111  34.87725029  136.80053781
111  34.87687161  136.79919532
111  34.87583886  136.79873384
113  34.87449628  136.79873384
120 Linear Feature 28
111  34.85703569  136.80609763 102
112  34.85736544  136.80650785  34.85679749  136.80704581 102
111  34.85587462  136.80803634 102
112  34.85561254  136.80819667  34.85544566  136.80823931 102
111  34.85483772  136.80838778 102
112  34.85448735  136.80783524  34.85490552  136.80723509 102
111  34.85551434  136.80672591 102
116  34.85612652  136.80640304  34.85617281  136.80639975
120 Linear Feature 27
111  34.86055767  136.80532867 102
112  34.86208366  136.80555193  34.86237562  136.80569889 102
111  34.86285798  136.80587680 102
112  34.86262279  136.80650693  34.86200714  136.80667710 102
111  34.86138908  136.80680179 102
112  34.86104760  136.80677912  34.86090162  136.80672498 102
111  34.85901529  136.80594692 102
116  34.85933474  136.80560785  34.86007098  136.80535260
120 Linear Feature 24
111  34.86411801  136.80443251 102
111  34.86542103  136.80464702 102
111  34.86639050  136.80501377 102
112  34.86616907  136.80565224  34.86548557  136.80580199 102
111  34.86485542  136.80596964 102
112  34.86466239  136.80594736  34.86457937  136.80591321 102
111  34.86286183  136.80523277 102
115  34.86217394  136.80494450
120 Linear Feature 23
111  34.86731383  136.80370576 102
112  34.86751665  136.80387338  34.86755972  136.80410631 102
111  34.86759646  136.80432271 102
111  34.86764156  136.80464068 102
112  34.86743211  136.80473647  34.86716294  136.80462821 102
111  34.86602287  136.80416610 102
116  34.86603707  136.80401733  34.86631701  136.80393531
120 Linear Feature 22
111  34.86821131  136.80348778 102
112  34.86802723  136.80377918  34.86806065  136.80402974 102
111  34.86824489  136.80505912 102
116  34.86839818  136.80511448  34.86853189  136.80509003
120 Linear Feature 21
111  34.87275154  136.80472965 102
115  34.86871188  136.80570046
120 Linear Feature 20
112  34.87281434  136.80514306  34.87281267  136.80514306 102
115  34.86867562  136.80613815
120 Linear Feature 19
111  34.87278893  136.80631968 102
115  34.86909909  136.80722844
120 Linear Feature 18
111  34.86774489  136.80753605 102
115  34.86536908  136.80811063
120 Linear Feature 17
111  34.86508808  136.80657194 102
115  34.86749260  136.80599802
120 Linear Feature 16
111  34.86756357  136.80641667 102
115  34.86517423  136.80698170
120 Linear Feature 15
111  34.86417583  136.80839740 102
111  34.86370427  136.80851230 102
116  34.86361658  136.80802411  34.86394394  136.80761673
120 Linear Feature 14
111  34.86410885  136.80789744 102
116  34.86417583  136.80839740  34.86359984  136.80871388
120 Linear Feature 13
111  34.86400223  136.80726511 102
115  34.86219510  136.80770376
120 Linear Feature 12
111  34.86392467  136.80685694 102
115  34.86212981  136.80728807
120 Linear Feature 11
111  34.86128937  136.80773148 102
111  34.86128120  136.80779527 102
115  34.86123647  136.80786962
120 Linear Feature 10
111  34.86128861  136.80773254 102
112  34.86117224  136.80763478  34.86104918  136.80758122 102
111  34.86096064  136.80757952 102
112  34.86081706  136.80766241  34.86075051  136.80774811 102
112  34.86068357  136.80791005  34.86069989  136.80796208 102
112  34.86079407  136.80799575  34.86081793  136.80799728 102
116  34.86123733  136.80786873  34.86144955  136.80768510
120 Linear Feature 9
111  34.85762230  136.80704155 102
116  34.85792817  136.80763708  34.85875114  136.80761169
120 Linear Feature 8
111  34.85899664  136.80659782 102
116  34.85762230  136.80704155  34.85720487  136.80761335
120 Linear Feature 7
111  34.85903080  136.80737188 102
116  34.85898556  136.80658282  34.85804020  136.80605218
120 Linear Feature 6
111  34.85973777  136.80829465 102
115  34.85631639  136.80912162
120 Linear Feature 5
111  34.85967625  136.80786638 102
115  34.85625882  136.80870417
120 Linear Feature 4
111  34.85517417  136.80939561 102
115  34.85362222  136.80977129
120 Linear Feature 3
111  34.85511824  136.80897773 102
115  34.85356367  136.80935519
120 Linear Feature 2
